5528.00,0.17119,0.30885,-8.63948,8.64669,0.00072,0.00045,-0.00001
5538.00,0.16400,0.31364,-8.64786,8.65510,0.00072,-0.00008,-0.00001
5548.00,0.16041,0.32681,-8.67539,8.68303,0.00019,-0.00008,0.00053
5558.00,0.14485,0.29808,-8.64666,8.65301,-0.00035,-0.00062,-0.00001
5568.00,0.14724,0.31125,-8.66222,8.66906,-0.00035,-0.00062,-0.00001
5573.00,0.16041,0.31364,-8.67419,8.68134,-0.00088,-0.00008,-0.00001
5583.00,0.16400,0.29209,-8.65863,8.66511,0.00019,-0.00008,-0.00001
5593.00,0.15562,0.28132,-8.63349,8.63947,0.00019,0.00045,-0.00054
5603.00,0.17119,0.29209,-8.66222,8.66884,0.00019,-0.00008,-0.00001
5613.00,0.16281,0.30885,-8.65025,8.65729,0.00019,0.00045,-0.00001
5623.00,0.16161,0.29209,-8.66581,8.67224,-0.00035,-0.00008,-0.00001
5633.00,0.14605,0.29329,-8.67180,8.67799,0.00019,-0.00062,-0.00054
5643.00,0.14245,0.30287,-8.67060,8.67706,-0.00141,-0.00062,-0.00054
5653.00,0.16161,0.30646,-8.67180,8.67872,-0.00088,0.00045,-0.00107
5663.00,0.16640,0.30167,-8.66701,8.67385,-0.00035,0.00045,-0.00001
5672.00,0.16520,0.27533,-8.64546,8.65142,0.00072,-0.00008,-0.00001
5683.00,0.14844,0.27414,-8.65983,8.66544,0.00072,-0.00008,-0.00001
5693.00,0.15443,0.29568,-8.65504,8.66146,-0.00035,-0.00008,0.00053
5698.00,0.15562,0.31364,-8.68138,8.68843,0.00019,0.00098,-0.00001
5708.00,0.15443,0.29808,-8.65504,8.66155,0.00072,0.00045,0.00106
5718.00,0.17119,0.29688,-8.66581,8.67259,0.00072,-0.00008,-0.00001
5728.00,0.16161,0.31723,-8.66222,8.66954,0.00019,0.00045,-0.00054
5738.00,0.15921,0.29209,-8.69454,8.70091,-0.00035,0.00045,-0.00107
5748.00,0.16879,0.30526,-8.68257,8.68958,-0.00088,0.00045,-0.00001
5758.00,0.14964,0.29449,-8.65983,8.66613,0.00019,-0.00008,-0.00001
5768.00,0.15323,0.29209,-8.66581,8.67209,0.00072,-0.00008,-0.00001
5778.00,0.16520,0.29808,-8.64786,8.65457,0.00125,-0.00008,-0.00001
5788.00,0.16400,0.30885,-8.64786,8.65492,0.00019,-0.00062,-0.00001
5798.00,0.16161,0.29808,-8.67060,8.67723,0.00019,-0.00008,-0.00001
5808.00,0.15203,0.30526,-8.64786,8.65458,0.00019,-0.00008,-0.00107
5818.00,0.14605,0.30167,-8.65384,8.66033,0.00019,-0.00008,-0.00001
5823.00,0.15323,0.31364,-8.66222,8.66925,0.00019,0.00098,-0.00107
5833.00,0.16759,0.28611,-8.63948,8.64584,0.00072,0.00045,-0.00054
5842.00,0.16520,0.29329,-8.63229,8.63885,-0.00035,-0.00008,-0.00054
5853.00,0.17837,0.31244,-8.65863,8.66610,0.00019,-0.00008,-0.00054
5863.00,0.16281,0.30646,-8.65265,8.65960,-0.00035,-0.00008,-0.00001
5873.00,0.15203,0.31484,-8.66821,8.67526,-0.00088,0.00045,-0.00001
5883.00,0.15562,0.31364,-8.65863,8.66571,-0.00035,0.00045,-0.00001
5893.00,0.16161,0.29928,-8.64666,8.65335,-0.00088,-0.00062,-0.00001
5903.00,0.17119,0.30047,-8.66103,8.66793,-0.00088,-0.00062,-0.00054
5913.00,0.15921,0.29568,-8.65145,8.65796,0.00019,-0.00008,-0.00054
5923.00,0.16640,0.28850,-8.68616,8.69255,0.00125,-0.00008,-0.00054
5933.00,0.16400,0.28132,-8.67898,8.68509,0.00072,-0.00062,-0.00001
5943.00,0.15802,0.31125,-8.66821,8.67523,0.00019,-0.00008,0.00053
5953.00,0.16161,0.31963,-8.67659,8.68398,0.00019,-0.00008,-0.00001
5963.00,0.16400,0.31005,-8.67659,8.68367,-0.00088,0.00045,-0.00054
5972.00,0.16281,0.29928,-8.66462,8.67131,-0.00088,0.00045,-0.00001
5983.00,0.15682,0.29808,-8.65384,8.66039,-0.00035,-0.00062,-0.00054
5993.00,0.14485,0.30167,-8.67180,8.67825,-0.00035,-0.00008,0.00106
6003.00,0.15802,0.31125,-8.67659,8.68361,0.00019,-0.00008,0.00106
6013.00,0.15682,0.29688,-8.66103,8.66753,0.00019,0.00045,0.00053
6023.00,0.16520,0.30047,-8.66581,8.67260,0.00019,-0.00008,0.00053
6033.00,0.14485,0.31603,-8.66821,8.67518,0.00019,-0.00062,0.00053
6043.00,0.17119,0.31484,-8.66701,8.67442,-0.00035,-0.00008,-0.00001
6053.00,0.16161,0.32082,-8.67300,8.68043,-0.00088,-0.00008,-0.00001
6063.00,0.16400,0.30885,-8.66940,8.67645,-0.00141,-0.00008,-0.00001
6073.00,0.16041,0.28970,-8.66821,8.67453,0.00019,0.00045,-0.00054
6083.00,0.15921,0.29449,-8.65624,8.66271,0.00178,0.00045,-0.00001
6093.00,0.13527,0.29568,-8.62870,8.63483,0.00019,-0.00008,-0.00054
6103.00,0.13408,0.31723,-8.65743,8.66428,-0.00088,-0.00008,-0.00054
6113.00,0.14365,0.31843,-8.65983,8.66687,-0.00088,-0.00008,-0.00001
6123.00,0.15083,0.31843,-8.63469,8.64187,0.00019,-0.00062,-0.00001
6133.00,0.15443,0.30167,-8.65743,8.66406,0.00072,-0.00062,-0.00001
6142.00,0.15323,0.29568,-8.65624,8.66264,0.00019,-0.00008,-0.00001
6153.00,0.17358,0.29449,-8.65384,8.66059,0.00019,-0.00062,-0.00001
6163.00,0.15802,0.29329,-8.66462,8.67102,0.00019,-0.00008,-0.00001
6173.00,0.15562,0.29568,-8.65145,8.65790,0.00019,-0.00062,-0.00001
6182.00,0.14245,0.31723,-8.66462,8.67159,0.00019,-0.00062,-0.00001
6193.00,0.15083,0.31843,-8.69095,8.69809,0.00019,-0.00062,-0.00001
6199.00,0.16999,0.34477,-8.67898,8.68749,-0.00088,-0.00008,-0.00001
6208.00,0.15562,0.30526,-8.68138,8.68813,-0.00088,-0.00062,-0.00001
6218.00,0.17478,0.29329,-8.66342,8.67014,-0.00088,-0.00008,-0.00001
6227.00,0.17119,0.29688,-8.65863,8.66541,-0.00035,-0.00008,-0.00054
6238.00,0.17358,0.28132,-8.64067,8.64699,0.00072,-0.00008,-0.00001
6248.00,0.16281,0.28132,-8.64786,8.65396,0.00072,-0.00008,0.00106
6258.00,0.15682,0.30167,-8.64666,8.65334,-0.00035,-0.00062,0.00053
6268.00,0.16400,0.31963,-8.65743,8.66488,0.00019,-0.00008,0.00053
6278.00,0.15323,0.32441,-8.65504,8.66247,-0.00035,0.00045,-0.00001
6288.00,0.15083,0.30526,-8.66581,8.67250,-0.00035,0.00098,0.00053
6298.00,0.16759,0.29090,-8.64905,8.65557,0.00019,-0.00008,-0.00001
6308.00,0.16999,0.29090,-8.63589,8.64246,0.00072,-0.00008,-0.00054
6318.00,0.16161,0.29688,-8.65384,8.66044,0.00019,-0.00062,-0.00054
6328.00,0.16520,0.30765,-8.65504,8.66208,-0.00035,-0.00008,-0.00001
6338.00,0.15323,0.29808,-8.67300,8.67947,0.00072,-0.00008,-0.00001
6348.00,0.14605,0.31005,-8.66342,8.67020,-0.00088,-0.00062,-0.00054
6358.00,0.14126,0.30167,-8.63828,8.64470,-0.00035,-0.00062,-0.00001
6368.00,0.14844,0.29688,-8.63828,8.64466,-0.00088,0.00045,-0.00054
6378.00,0.16999,0.30047,-8.66821,8.67508,-0.00088,0.00045,-0.00001
6388.00,0.17358,0.27892,-8.65384,8.66008,0.00019,0.00045,0.00106
6397.00,0.16161,0.27653,-8.65025,8.65618,0.00125,-0.00062,0.00106
6408.00,0.14605,0.30765,-8.66821,8.67489,0.00072,0.00045,0.00106
6418.00,0.14964,0.33519,-8.65504,8.66282,0.00019,0.00045,0.00053
6428.00,0.14844,0.34117,-8.65384,8.66184,-0.00035,0.00045,-0.00001
6438.00,0.14485,0.31963,-8.65983,8.66693,-0.00088,0.00098,-0.00001
6448.00,0.16161,0.28491,-8.64546,8.65166,-0.00088,0.00045,-0.00054
6458.00,0.17358,0.27653,-8.65983,8.66598,-0.00088,0.00045,-0.00001
6468.00,0.16759,0.29329,-8.63708,8.64369,0.00072,-0.00062,0.00053
6478.00,0.15921,0.31005,-8.62631,8.63335,0.00072,-0.00062,0.00053
6488.00,0.15802,0.31484,-8.63828,8.64546,0.00072,0.00045,0.00106
6498.00,0.13527,0.30646,-8.66940,8.67587,0.00072,-0.00062,-0.00001
6508.00,0.16041,0.30167,-8.66581,8.67255,0.00019,-0.00008,-0.00001
6518.00,0.14844,0.32082,-8.66222,8.66943,-0.00088,-0.00062,-0.00107
6528.00,0.14964,0.31963,-8.65025,8.65745,-0.00141,0.00045,-0.00107
6538.00,0.16999,0.30287,-8.64905,8.65602,-0.00035,0.00045,-0.00054
6548.00,0.17238,0.30287,-8.65145,8.65846,0.00125,-0.00008,0.00053
6558.00,0.16999,0.29928,-8.63948,8.64633,0.00178,-0.00062,-0.00001
6567.00,0.16759,0.30646,-8.62870,8.63577,0.00125,-0.00008,-0.00001
6578.00,0.16161,0.30885,-8.64666,8.65368,0.00072,0.00045,0.00053
6588.00,0.16879,0.29688,-8.65145,8.65819,-0.00035,-0.00008,-0.00001
6598.00,0.17837,0.28491,-8.65025,8.65678,-0.00088,-0.00008,-0.00107
6608.00,0.16759,0.28012,-8.67180,8.67794,-0.00141,-0.00008,-0.00054
6618.00,0.15802,0.29090,-8.66701,8.67333,-0.00088,-0.00008,-0.00107
6628.00,0.16281,0.30646,-8.67419,8.68113,0.00072,-0.00008,-0.00001
6638.00,0.15562,0.31603,-8.65863,8.66579,0.00019,0.00045,-0.00001
6648.00,0.15802,0.31125,-8.67180,8.67882,0.00072,0.00045,-0.00001
6658.00,0.16879,0.31244,-8.66462,8.67189,0.00072,-0.00008,-0.00001
6668.00,0.16281,0.30287,-8.65983,8.66665,-0.00035,-0.00115,-0.00001
6678.00,0.17119,0.32082,-8.67778,8.68540,-0.00035,-0.00008,-0.00001
6688.00,0.17597,0.29808,-8.66342,8.67033,0.00019,0.00045,-0.00001
6697.00,0.15443,0.29209,-8.64546,8.65177,0.00072,-0.00008,-0.00001
6708.00,0.14964,0.28611,-8.62152,8.62756,-0.00088,-0.00062,-0.00001
6718.00,0.15562,0.29449,-8.63229,8.63872,0.00019,-0.00008,0.00053
6728.00,0.15562,0.29928,-8.65624,8.66281,0.00019,0.00045,-0.00001
6737.00,0.14964,0.30047,-8.65863,8.66513,0.00072,0.00045,0.00106
6748.00,0.15802,0.29568,-8.66701,8.67349,0.00019,0.00045,-0.00001
6758.00,0.16161,0.29928,-8.66103,8.66770,-0.00141,0.00045,-0.00001
6768.00,0.16999,0.29209,-8.66581,8.67240,-0.00035,-0.00008,-0.00001
6778.00,0.15443,0.31484,-8.65983,8.66692,0.00019,0.00045,-0.00001
6788.00,0.14724,0.32920,-8.68257,8.69006,0.00125,0.00045,-0.00001
6798.00,0.15921,0.30406,-8.69454,8.70132,0.00072,-0.00062,-0.00001
6808.00,0.15323,0.30047,-8.66462,8.67118,-0.00035,-0.00008,-0.00001
6818.00,0.16999,0.31005,-8.67300,8.68020,-0.00088,0.00045,-0.00001
6828.00,0.17119,0.30406,-8.67060,8.67762,-0.00088,-0.00008,-0.00001
6838.00,0.15083,0.30047,-8.67659,8.68310,0.00019,0.00045,-0.00107
6848.00,0.14605,0.29209,-8.64427,8.65043,0.00019,-0.00062,-0.00107
6858.00,0.17837,0.30765,-8.65145,8.65875,0.00019,-0.00008,-0.00001
6867.00,0.17957,0.31005,-8.64307,8.65049,0.00019,0.00045,-0.00001
6878.00,0.14245,0.32441,-8.67419,8.68143,0.00072,0.00045,-0.00001
6888.00,0.15562,0.29808,-8.66342,8.66994,0.00019,0.00045,-0.00107
6898.00,0.15203,0.30885,-8.65265,8.65949,-0.00088,-0.00008,-0.00054
6907.00,0.15921,0.30646,-8.65624,8.66312,-0.00035,0.00045,-0.00001
6918.00,0.16999,0.30287,-8.68976,8.69669,-0.00035,-0.00008,-0.00054
6928.00,0.16281,0.31484,-8.68018,8.68741,0.00019,-0.00008,0.00106
6938.00,0.15323,0.29688,-8.66342,8.66986,0.00019,-0.00062,-0.00001
6948.00,0.13647,0.31843,-8.65145,8.65838,0.00019,-0.00062,-0.00107
6958.00,0.14365,0.32681,-8.62870,8.63608,0.00019,-0.00062,0.00053
6968.00,0.15682,0.33758,-8.67180,8.67978,-0.00035,-0.00008,-0.00001
6978.00,0.15562,0.29928,-8.65624,8.66281,0.00072,-0.00008,-0.00001
6988.00,0.16400,0.26815,-8.64786,8.65357,0.00019,-0.00062,0.00053
6998.00,0.16281,0.28611,-8.67060,8.67685,-0.00088,-0.00062,-0.00001
7008.00,0.15562,0.32441,-8.68616,8.69361,-0.00088,-0.00008,0.00053
7018.00,0.15443,0.31963,-8.66342,8.67069,0.00019,-0.00062,-0.00001
7028.00,0.16041,0.31005,-8.66342,8.67045,0.00019,-0.00008,-0.00001
7037.00,0.15802,0.28491,-8.67539,8.68151,0.00019,-0.00008,-0.00054
7048.00,0.16520,0.28491,-8.66821,8.67446,-0.00035,-0.00062,-0.00001
7058.00,0.16759,0.27533,-8.66821,8.67420,-0.00035,-0.00008,-0.00001
7068.00,0.17957,0.29928,-8.65504,8.66207,0.00019,0.00045,0.00053
7077.00,0.16281,0.30885,-8.65863,8.66567,0.00019,-0.00008,-0.00001
7088.00,0.15443,0.30646,-8.66342,8.67021,0.00072,-0.00062,-0.00001
7098.00,0.16041,0.31005,-8.65743,8.66447,0.00072,-0.00062,-0.00001
7108.00,0.16161,0.31244,-8.63469,8.64185,0.00019,-0.00008,-0.00001
7118.00,0.15682,0.30406,-8.65025,8.65701,-0.00088,-0.00008,-0.00001
7128.00,0.16759,0.28730,-8.65265,8.65904,-0.00088,-0.00008,-0.00001
7138.00,0.15562,0.29808,-8.65384,8.66037,-0.00088,0.00045,-0.00054
7148.00,0.15323,0.29568,-8.63229,8.63872,-0.00088,-0.00008,-0.00054
7158.00,0.15682,0.31364,-8.63828,8.64539,0.00019,0.00045,-0.00054
7168.00,0.16041,0.31364,-8.66103,8.66819,0.00019,-0.00008,-0.00001
7178.00,0.14724,0.31963,-8.67060,8.67774,-0.00035,-0.00008,-0.00001
7188.00,0.15921,0.30885,-8.65145,8.65842,-0.00194,0.00045,-0.00054
7198.00,0.15802,0.30526,-8.64187,8.64871,-0.00141,0.00098,-0.00054
7207.00,0.15921,0.31125,-8.63589,8.64296,-0.00088,0.00045,-0.00054
7218.00,0.15323,0.31244,-8.64786,8.65486,0.00072,-0.00008,-0.00001
7228.00,0.16400,0.31364,-8.65384,8.66108,0.00125,-0.00008,-0.00001
7238.00,0.16879,0.29449,-8.63349,8.64016,0.00072,-0.00062,-0.00001
7247.00,0.15921,0.30287,-8.66462,8.67137,0.00019,-0.00062,-0.00001
7258.00,0.16041,0.32561,-8.66342,8.67102,-0.00035,-0.00062,-0.00001
7268.00,0.16520,0.31484,-8.66222,8.66952,-0.00035,-0.00008,-0.00001
7278.00,0.17478,0.30885,-8.63589,8.64317,0.00019,0.00045,0.00053
7288.00,0.16759,0.28012,-8.64067,8.64684,0.00019,-0.00008,0.00053
7298.00,0.15562,0.29568,-8.65983,8.66627,0.00019,-0.00008,0.00106
7308.00,0.15083,0.30646,-8.65983,8.66656,-0.00035,-0.00062,0.00159
7318.00,0.16281,0.32322,-8.66462,8.67217,-0.00035,-0.00008,0.00106
7328.00,0.16281,0.31005,-8.68018,8.68724,0.00019,0.00045,-0.00001
7337.00,0.15562,0.29568,-8.66940,8.67584,-0.00035,0.00045,0.00053
7348.00,0.15203,0.28970,-8.63349,8.63969,-0.00035,-0.00115,-0.00001
7358.00,0.16161,0.29808,-8.64786,8.65450,0.00019,-0.00062,-0.00001
7368.00,0.16400,0.28730,-8.65983,8.66614,0.00019,0.00045,-0.00054
7377.00,0.15323,0.29329,-8.64786,8.65419,0.00019,-0.00062,-0.00001
7388.00,0.14724,0.29090,-8.65863,8.66477,0.00072,-0.00008,0.00053
7398.00,0.14485,0.30646,-8.66103,8.66765,0.00019,-0.00008,-0.00001
7408.00,0.15083,0.30526,-8.67180,8.67848,0.00019,-0.00062,-0.00001
7417.00,0.16161,0.29568,-8.67539,8.68193,0.00072,-0.00008,-0.00001
7428.00,0.16400,0.29329,-8.66342,8.66993,0.00072,-0.00062,-0.00001
7438.00,0.16281,0.27533,-8.65863,8.66454,0.00019,-0.00062,0.00053
7448.00,0.16041,0.28252,-8.66103,8.66712,-0.00035,-0.00008,0.00053
7458.00,0.16759,0.29688,-8.66222,8.66893,0.00019,-0.00008,-0.00001
7468.00,0.17957,0.29209,-8.64786,8.65465,0.00019,0.00045,-0.00001
7478.00,0.15802,0.29209,-8.65384,8.66021,0.00019,0.00045,-0.00001
7488.00,0.15802,0.31603,-8.64786,8.65507,0.00019,0.00045,-0.00001
7498.00,0.16161,0.33279,-8.66103,8.66892,-0.00035,0.00045,-0.00001
7507.00,0.15323,0.30287,-8.66940,8.67605,0.00019,-0.00008,-0.00054
7518.00,0.16520,0.31005,-8.66103,8.66815,0.00019,-0.00062,-0.00054
7528.00,0.16759,0.29449,-8.66940,8.67602,-0.00088,-0.00008,-0.00001
7538.00,0.16400,0.29329,-8.64786,8.65438,-0.00035,-0.00008,-0.00001
7547.00,0.16640,0.30047,-8.65983,8.66664,-0.00088,-0.00062,-0.00001
7558.00,0.15443,0.31723,-8.65384,8.66103,0.00019,-0.00008,0.00053
7568.00,0.16041,0.33639,-8.67060,8.67861,0.00019,-0.00008,0.00106
7578.00,0.18276,0.30965,-8.66222,8.66968,-0.00052,0.00063,0.00070
7587.00,0.16879,0.29209,-8.63349,8.64008,-0.00035,0.00045,-0.00001
7598.00,0.16281,0.29329,-8.63110,8.63761,-0.00035,-0.00008,-0.00001
7608.00,0.16999,0.30047,-8.64786,8.65474,-0.00088,-0.00008,-0.00054
7618.00,0.16520,0.31364,-8.65504,8.66230,0.00019,-0.00008,-0.00054
7628.00,0.14245,0.30287,-8.63948,8.64596,0.00019,0.00045,0.00053
7638.00,0.14365,0.31843,-8.65624,8.66328,-0.00035,0.00045,-0.00001
7648.00,0.14724,0.29688,-8.66940,8.67574,0.00019,-0.00008,0.00053
7658.00,0.14365,0.30406,-8.66701,8.67353,-0.00035,-0.00062,-0.00107
7668.00,0.16281,0.29449,-8.67300,8.67952,-0.00088,-0.00008,-0.00001
7677.00,0.15443,0.28371,-8.68018,8.68619,-0.00088,0.00045,-0.00054
7688.00,0.15562,0.28132,-8.67060,8.67656,-0.00035,-0.00008,-0.00001
7698.00,0.15083,0.30646,-8.66940,8.67613,0.00072,-0.00062,-0.00001
7703.00,0.15562,0.31125,-8.69813,8.70509,0.00125,-0.00008,-0.00001
7712.00,0.16759,0.29209,-8.64187,8.64843,0.00019,-0.00062,-0.00054
7723.00,0.16640,0.28730,-8.64067,8.64705,-0.00088,-0.00062,-0.00107
7733.00,0.16281,0.29928,-8.65025,8.65696,-0.00088,-0.00062,-0.00054
7743.00,0.16400,0.30646,-8.67180,8.67876,-0.00035,-0.00008,-0.00001
7753.00,0.15682,0.29568,-8.65743,8.66390,-0.00035,0.00045,-0.00054
7762.00,0.15443,0.29209,-8.64786,8.65417,0.00019,-0.00008,-0.00001
7773.00,0.16879,0.30406,-8.64427,8.65126,-0.00088,-0.00062,-0.00054
7783.00,0.16999,0.33040,-8.65265,8.66062,0.00019,-0.00062,-0.00001
7793.00,0.15323,0.32322,-8.63589,8.64329,0.00019,-0.00008,-0.00001
7802.00,0.14126,0.31484,-8.63828,8.64517,0.00072,0.00045,-0.00054
7813.00,0.15203,0.30167,-8.65384,8.66043,0.00019,-0.00008,-0.00054
7823.00,0.15443,0.30167,-8.64905,8.65569,0.00019,0.00045,-0.00001
7828.00,0.14365,0.29449,-8.65743,8.66363,0.00019,0.00098,-0.00001
7838.00,0.14605,0.28730,-8.64427,8.65027,0.00019,-0.00062,-0.00054
7847.00,0.14365,0.30287,-8.65743,8.66392,0.00019,-0.00062,0.00053
7858.00,0.15203,0.29808,-8.66342,8.66988,0.00019,-0.00062,-0.00001
7868.00,0.15443,0.30406,-8.64786,8.65458,0.00019,-0.00008,0.00106
7878.00,0.15562,0.29568,-8.65743,8.66388,0.00072,0.00045,0.00053
7887.00,0.15682,0.29090,-8.65025,8.65656,-0.00035,-0.00008,-0.00001
7898.00,0.16879,0.29209,-8.66581,8.67238,-0.00035,-0.00008,-0.00107
7908.00,0.15562,0.29568,-8.68856,8.69498,0.00019,-0.00008,-0.00001
7918.00,0.17119,0.30406,-8.68257,8.68958,0.00072,-0.00008,-0.00001
7927.00,0.16759,0.29090,-8.65265,8.65916,0.00072,-0.00062,-0.00054
7938.00,0.15323,0.29688,-8.65624,8.66268,0.00072,-0.00008,-0.00054
7948.00,0.15562,0.29808,-8.66222,8.66875,0.00019,0.00045,-0.00001
7953.00,0.14844,0.31125,-8.68138,8.68822,0.00019,-0.00008,-0.00001
7963.00,0.16041,0.31125,-8.64307,8.65016,-0.00088,-0.00062,-0.00054
7972.00,0.16520,0.31484,-8.63349,8.64081,-0.00088,0.00045,-0.00107
7983.00,0.16161,0.32202,-8.64666,8.65416,0.00019,-0.00062,-0.00001
7993.00,0.16759,0.31484,-8.64666,8.65401,0.00125,-0.00008,-0.00001
8003.00,0.16640,0.31244,-8.65265,8.65988,0.00125,-0.00008,0.00053
8012.00,0.15682,0.29329,-8.64786,8.65425,0.00072,0.00045,-0.00001
8023.00,0.15203,0.29090,-8.65743,8.66365,0.00019,-0.00008,-0.00001
8033.00,0.15083,0.31244,-8.65025,8.65721,-0.00035,0.00045,-0.00001
8043.00,0.15921,0.30406,-8.66940,8.67620,0.00019,0.00045,0.00053
8053.00,0.16640,0.28491,-8.66581,8.67209,-0.00035,0.00045,-0.00001
8062.00,0.17478,0.28371,-8.67180,8.67820,0.00019,-0.00008,-0.00001
8073.00,0.16879,0.29928,-8.67659,8.68339,0.00072,-0.00062,-0.00054
8078.00,0.14365,0.30406,-8.67180,8.67832,0.00019,-0.00008,-0.00001
8088.00,0.14365,0.30646,-8.63948,8.64610,0.00019,-0.00008,-0.00001
8097.00,0.15562,0.33040,-8.65265,8.66035,-0.00035,-0.00062,-0.00001
8108.00,0.16161,0.32801,-8.66940,8.67711,-0.00035,-0.00008,-0.00001
8118.00,0.15802,0.30765,-8.64307,8.64999,0.00019,0.00045,-0.00001
8128.00,0.15562,0.29568,-8.64905,8.65551,0.00019,-0.00008,-0.00054
8138.00,0.17358,0.27892,-8.66462,8.67084,0.00019,-0.00008,-0.00001
8147.00,0.18675,0.29449,-8.64427,8.65130,-0.00035,0.00045,-0.00001
8158.00,0.16520,0.31005,-8.65384,8.66097,0.00019,-0.00008,0.00053
8168.00,0.14126,0.31244,-8.64067,8.64747,0.00019,-0.00008,0.00159
8178.00,0.14605,0.32082,-8.65743,8.66461,0.00072,-0.00062,-0.00001
8187.00,0.16640,0.31963,-8.65863,8.66613,0.00019,-0.00008,-0.00001
8198.00,0.15323,0.30287,-8.65025,8.65691,0.00019,0.00045,-0.00054
8203.00,0.14844,0.29209,-8.66222,8.66842,0.00019,-0.00008,-0.00001
8213.00,0.15921,0.29209,-8.65384,8.66023,-0.00088,-0.00062,-0.00001
8223.00,0.16161,0.30765,-8.66342,8.67039,-0.00035,-0.00062,-0.00001
8232.00,0.16640,0.31723,-8.69095,8.69833,0.00072,-0.00008,0.00053
8243.00,0.16759,0.30646,-8.65743,8.66448,0.00125,0.00045,-0.00001
8253.00,0.16400,0.27892,-8.64067,8.64673,0.00019,-0.00062,0.00053
8263.00,0.16640,0.29928,-8.65384,8.66061,-0.00088,-0.00008,-0.00001
8272.00,0.16879,0.31005,-8.63589,8.64310,-0.00088,0.00045,-0.00054
8283.00,0.15562,0.31963,-8.65504,8.66234,0.00019,0.00098,-0.00054
8293.00,0.15802,0.32561,-8.64546,8.65303,0.00019,0.00045,-0.00054
8303.00,0.16161,0.29688,-8.64546,8.65207,0.00072,-0.00008,0.00053
8312.00,0.16879,0.29090,-8.66940,8.67593,-0.00035,-0.00008,-0.00001
8323.00,0.17478,0.30287,-8.65983,8.66688,-0.00035,0.00045,0.00053
8329.00,0.16281,0.29209,-8.65983,8.66628,0.00019,-0.00008,-0.00001
8338.00,0.16520,0.29209,-8.65025,8.65676,-0.00088,-0.00062,-0.00107
8348.00,0.15443,0.30167,-8.67180,8.67842,0.00019,-0.00062,-0.00054
8357.00,0.15083,0.31484,-8.68018,8.68720,-0.00035,-0.00008,-0.00054
8368.00,0.15083,0.29808,-8.66342,8.66986,0.00019,-0.00062,-0.00001
8378.00,0.15921,0.29688,-8.66222,8.66877,0.00019,-0.00062,-0.00001
8388.00,0.16520,0.29568,-8.66940,8.67602,0.00019,-0.00008,-0.00054
8397.00,0.16640,0.31963,-8.65624,8.66373,0.00019,-0.00008,0.00053
8408.00,0.15323,0.32561,-8.66222,8.66969,0.00072,-0.00008,0.00106
8418.00,0.16161,0.31484,-8.66222,8.66945,0.00019,0.00045,0.00053
8428.00,0.15203,0.30167,-8.64546,8.65206,-0.00035,-0.00008,0.00053
