2231,1,0,0.00,0.00
2251,1,0,0.00,0.00
2273,1,0,0.00,0.00
2293,1,0,0.00,0.00
2314,1,0,0.00,0.00
2335,1,0,0.00,0.00
2356,1,0,0.00,0.00
2376,1,0,0.00,0.00
2398,1,0,0.00,0.00
2418,1,0,0.00,0.00
2439,1,0,0.00,0.00
2460,1,0,0.00,0.00
2481,1,0,0.00,0.00
2501,1,1200,0.00,0.00
2526,1,1200,0.00,0.00
2549,1,1200,0.00,0.00
2573,1,1200,0.00,0.00
2597,1,1200,0.00,0.00
2621,1,1200,0.00,0.00
2644,1,1200,0.00,0.00
2669,1,1200,0.00,0.00
2693,1,1200,0.00,0.00
2716,1,1200,0.00,0.00
2741,1,1200,0.00,0.00
2764,1,1200,0.00,0.00
2789,1,1200,0.00,0.00
2812,1,1200,0.00,0.00
2836,1,1200,0.00,0.00
2861,1,1200,0.00,0.00
2884,1,1200,0.00,0.00
2908,1,1200,0.00,0.00
2932,1,1200,0.00,0.00
2956,1,1200,0.00,0.00
2979,1,1200,0.00,0.00
3004,1,1200,0.00,0.00
3027,1,1200,0.00,0.00
3052,1,1200,0.00,0.00
3076,1,1200,0.00,0.00
3099,1,1200,0.00,0.00
3124,1,1200,0.00,0.00
3147,1,1200,0.00,0.00
3171,1,1200,0.00,0.00
3195,1,1200,0.00,0.00
3219,1,1200,0.00,0.00
3243,1,1200,0.00,0.00
3267,1,1200,0.00,0.00
3291,1,1200,0.00,0.00
3314,1,1200,0.00,0.00
3339,1,1200,0.00,0.00
3362,1,1200,0.00,0.00
3387,1,1200,0.00,0.00
3410,1,1200,0.00,0.00
3434,1,1200,0.00,0.00
3459,1,1200,0.00,0.00
3482,1,1200,0.00,0.00
3506,1,1200,0.00,0.00
3530,1,1200,0.00,0.00
3554,1,1200,0.00,0.00
3577,1,1200,0.00,0.00
3602,1,1200,0.00,0.00
3625,1,1200,0.00,0.00
3649,1,1200,0.00,0.00
3674,1,1200,0.00,0.00
3697,1,1200,0.00,0.00
3722,1,1200,0.00,0.00
3745,1,1200,0.00,0.00
3769,1,1200,0.00,0.00
3793,1,1200,0.00,0.00
3817,1,1200,0.00,0.00
3841,1,1200,0.00,0.00
3865,1,1200,0.00,0.00
3889,1,1200,0.00,0.00
3912,1,1200,0.00,0.00
3937,1,1200,0.00,0.00
3960,1,1200,0.00,0.00
3985,1,1200,0.00,0.00
4008,1,1200,0.00,0.00
4032,1,1200,0.00,0.00
4057,1,1200,0.00,0.00
4080,1,1200,0.00,0.00
4104,1,1200,0.00,0.00
4128,1,1200,0.00,0.00
4152,1,1200,0.00,0.00
4175,1,1200,0.00,0.00
4200,1,1200,0.00,0.00
4224,1,1200,0.00,0.00
4247,1,1200,0.00,0.00
4272,1,1200,316.00,189873.42
4302,0,1200,316.00,189873.42
4334,1,1200,316.00,189873.42
4365,1,1200,316.00,189873.42
4397,1,1200,316.00,189873.42
4427,1,1200,316.00,189873.42
4459,1,1200,316.00,189873.42
4490,1,1200,316.00,189873.42
4521,1,1000,316.00,189873.42
4552,1,1000,316.00,189873.42
4584,1,1000,316.00,189873.42
4615,1,1000,316.00,189873.42
4645,1,1000,316.00,189873.42
4677,1,1000,316.00,189873.42
4708,1,1000,316.00,189873.42
4740,1,1000,316.00,189873.42
4770,1,1000,316.00,189873.42
4802,1,1000,316.00,189873.42
4833,1,1000,316.00,189873.42
4865,1,1000,316.00,189873.42
4895,1,1000,316.00,189873.42
4927,1,1000,316.00,189873.42
4958,1,1000,316.00,189873.42
4989,1,1000,316.00,189873.42
5020,1,1000,316.00,189873.42
5052,1,1000,316.00,189873.42
5083,1,1000,316.00,189873.42
5113,1,1000,316.00,189873.42
5145,1,1000,316.00,189873.42
5176,1,1000,316.00,189873.42
5208,1,1000,316.00,189873.42
5238,1,1000,316.00,189873.42
5270,1,1000,316.00,189873.42
5301,1,1000,316.00,189873.42
5332,1,1000,316.00,189873.42
5363,1,1000,316.00,189873.42
5395,1,1000,316.00,189873.42
5426,1,1000,316.00,189873.42
5457,1,1000,316.00,189873.42
5488,1,1000,316.00,189873.42
5520,1,1000,316.00,189873.42
5551,1,1000,316.00,189873.42
5582,1,1000,316.00,189873.42
5613,1,1000,316.00,189873.42
5644,1,1000,316.00,189873.42
5676,1,1000,316.00,189873.42
5706,1,1000,316.00,189873.42
5738,1,1000,316.00,189873.42
5769,1,1000,316.00,189873.42
5800,1,1000,316.00,189873.42
5831,1,1000,316.00,189873.42
5863,1,1000,316.00,189873.42
5894,1,1000,316.00,189873.42
5925,1,1000,316.00,189873.42
5956,1,1000,316.00,189873.42
5988,1,1000,316.00,189873.42
6019,1,1000,316.00,189873.42
6050,1,1000,316.00,189873.42
6081,1,1000,316.00,189873.42
6112,1,1000,316.00,189873.42
6144,1,1000,316.00,189873.42
6174,1,1000,316.00,189873.42
6206,1,1000,316.00,189873.42
6237,1,1000,316.00,189873.42
6268,1,1000,316.00,189873.42
6299,1,1000,316.00,189873.42
6331,1,1000,316.00,189873.42
6362,1,1000,316.00,189873.42
6393,1,1000,316.00,189873.42
6424,1,1000,316.00,189873.42
6456,1,1000,316.00,189873.42
6487,1,1000,316.00,189873.42
6518,1,1425,316.00,189873.42
6549,1,1425,316.00,189873.42
6581,1,1425,316.00,189873.42
6611,1,1425,316.00,189873.42
6642,1,1425,316.00,189873.42
6674,1,1425,316.00,189873.42
6705,1,1425,316.00,189873.42
6736,1,1425,316.00,189873.42
6767,1,1425,2482312.00,24.17
6799,1,1425,2482312.00,1222.29
6832,1,1425,49088.00,1645.46
6863,1,1425,36464.00,1968.25
6894,1,1425,25904.00,2316.24
6926,1,1425,21904.00,3210.62
6957,1,1425,16412.00,4117.49
6988,0,1425,13328.00,4848.09
7019,1,1425,11248.00,5486.47
7051,1,1425,10264.00,6012.02
7081,1,1425,9644.00,6286.67
7112,1,1425,9184.00,6578.95
7142,1,1425,8960.00,6787.33
7172,1,1425,8720.00,6887.05
7202,1,1425,8520.00,7029.05
7232,1,1425,8400.00,7139.46
7263,1,1425,8348.00,7235.89
7292,1,1425,8264.00,7306.38
7323,1,1425,8244.00,7278.02
7353,1,1425,8244.00,1222.39
7384,1,1425,49084.00,1222.39
7414,1,1425,8092.00,7400.10
7445,1,1425,8112.00,7466.40
7475,1,1425,8088.00,7470.12
7504,1,1425,8064.00,7481.30
7535,1,1425,8020.00,1867.30
7565,1,1425,32132.00,1867.30
7597,1,1425,32132.00,1867.30
7627,1,1425,7992.00,7447.86
7658,1,1425,7980.00,7470.12
7688,1,1425,7988.00,7477.57
7718,1,1425,8036.00,7466.40
7748,1,1425,8036.00,7466.40
7779,1,1425,8036.00,833.61
7808,1,1425,71976.00,1874.30
7838,1,1425,8044.00,7533.90
7869,1,1425,7996.00,7466.40
7899,1,1425,7980.00,7466.40
7929,1,1425,8024.00,7477.57
7959,1,1425,8024.00,7477.57
7990,1,1425,64068.00,936.50
8019,1,1425,32008.00,7522.57
8051,1,1425,8036.00,7530.12
8081,1,1425,8024.00,7511.27
8112,1,1425,8024.00,7522.57
8141,1,1425,7976.00,7522.57
8171,1,1425,7956.00,7470.12
8202,1,1425,7972.00,7485.03
8231,1,1425,7948.00,7477.57
8262,1,1425,7972.00,7488.77
8292,1,1425,8012.00,7533.90
8323,1,1425,8024.00,7530.12
8352,1,1425,7968.00,7530.12
8383,1,1425,7968.00,7530.12
8413,1,1425,7968.00,7530.12
8443,1,1425,7972.00,7455.27
8473,1,1425,7980.00,7481.30
8503,1,1475,7968.00,7488.77
8534,1,1475,7928.00,7656.97
8563,1,1475,7836.00,1928.02
8594,1,1475,31120.00,1928.02
8625,1,1475,31120.00,872.09
8655,1,1475,7580.00,7991.48
8685,1,1475,7544.00,8012.82
8716,1,1475,7508.00,7982.97
8745,1,1475,7484.00,8017.10
8776,1,1475,7484.00,8017.10
8806,1,1475,59488.00,1008.61
8837,1,1475,37060.00,8042.89
8868,1,1475,7380.00,8060.18
8898,1,1475,7384.00,8068.85
8929,1,1475,7368.00,8094.98
8958,1,1475,7376.00,8134.49
8989,1,1475,7376.00,8134.49
9019,1,1475,7376.00,8134.49
9050,1,1475,7356.00,8156.61
9079,1,1475,7388.00,8165.49
9110,1,1475,7408.00,8169.93
9140,1,1475,7400.00,8169.93
9169,1,1475,7344.00,8169.93
9200,1,1475,7344.00,8169.93
9230,1,1475,7344.00,8169.93
9261,1,1475,7428.00,8169.93
9290,1,1475,7400.00,8156.61
9321,1,1475,7396.00,8183.31
9351,1,1475,7368.00,8143.32
9381,1,1475,7368.00,1354.77
9411,1,1475,7364.00,8090.61
9442,1,1475,7348.00,8094.98
9472,1,1475,7348.00,8125.68
9501,1,1475,7360.00,8108.11
9532,1,1475,7352.00,8099.35
9562,1,1475,7416.00,8090.61
9592,1,1475,7416.00,8090.61
9622,1,1475,66428.00,903.23
9653,1,1475,29516.00,8125.68
9683,1,1475,7348.00,8169.93
9714,1,1475,7400.00,8152.17
9744,1,1475,7408.00,8174.39
9775,1,1475,7400.00,8108.11
9804,1,1475,7400.00,8108.11
9834,1,1475,66384.00,903.83
9865,1,1475,7396.00,8169.93
9894,1,1475,7404.00,8192.24
9925,1,1475,7404.00,8156.61
9955,1,1475,7412.00,8152.17
9986,1,1475,7424.00,8081.90
10015,1,1475,7424.00,1015.78
10047,1,1475,59068.00,1015.78
10079,1,1475,7340.00,8068.85
10110,1,1475,7364.00,8165.49
10141,1,1475,7424.00,8192.24
10172,1,1475,7336.00,8178.84
10204,1,1475,7336.00,8178.84
10234,1,1475,66456.00,902.85
10266,1,1475,36856.00,8112.49
10298,1,1475,7336.00,8103.73
10330,1,1475,7360.00,8099.35
10360,1,1475,7376.00,8086.25
10392,1,1475,7360.00,8152.17
10423,1,1475,7360.00,8152.17
10455,1,1475,7360.00,8152.17
10485,1,1475,7424.00,8174.39
10517,1,1450,7408.00,8081.90
10548,1,1450,7408.00,8047.21
10579,1,1450,7492.00,8008.54
10610,1,1450,7492.00,1334.64
10642,1,1450,7512.00,7915.57
10673,1,1450,7512.00,7907.22
10703,1,1450,7536.00,7890.58
10735,1,1450,7560.00,7919.75
10766,1,1450,7640.00,7928.12
10798,1,1450,7640.00,7853.40
10828,1,1450,30452.00,1970.31
10861,1,1450,30484.00,1968.25
10893,1,1450,7656.00,7894.74
10925,1,1450,7676.00,7928.12
10955,1,1450,7656.00,7828.81
10987,1,1450,7676.00,3927.73
11018,1,1450,7632.00,7841.09
11049,1,1450,7604.00,7812.50
11080,1,1450,7632.00,7808.43
11112,1,1450,7624.00,7824.73
11143,1,1450,7640.00,7804.37
11174,1,1450,7640.00,7804.37
11205,1,1450,7628.00,7865.76
11236,1,1450,7628.00,7865.76
11268,1,1450,69000.00,869.57
11298,1,1450,7648.00,7800.31
11330,1,1450,7644.00,7796.26
11361,1,1450,7644.00,7808.43
11393,1,1450,7648.00,7820.65
11423,1,1450,7692.00,7841.09
11455,1,1450,7704.00,7857.52
11486,1,1450,7704.00,7824.73
11517,1,1450,7712.00,7845.19
11548,1,1450,7720.00,7845.19
11580,1,1450,7708.00,7845.19
11611,1,1450,7704.00,7788.16
11642,1,1450,7704.00,7788.16
11673,1,1450,7704.00,7788.16
11705,1,1450,107468.00,7849.29
11738,1,1450,7676.00,7812.50
11768,1,1450,7628.00,7796.26
11800,1,1450,7640.00,7853.40
11831,1,1450,7704.00,7788.16
11863,1,1450,7704.00,7788.16
11893,1,1450,7704.00,782.64
11924,1,1450,7628.00,7796.26
11955,1,1450,7644.00,7800.31
11986,1,1450,7640.00,7796.26
12017,1,1450,7680.00,7812.50
12049,1,1450,7680.00,7812.50
12080,1,1450,7680.00,7812.50
12111,1,1450,99524.00,7808.43
12143,1,1450,7640.00,7800.31
12175,1,1450,7636.00,7869.88
12206,1,1450,7696.00,7796.26
12237,1,1450,7696.00,7796.26
12268,1,1450,7696.00,7796.26
12299,1,1450,7696.00,600.89
12329,1,1450,7716.00,7820.65
12360,1,1450,7736.00,7841.09
12392,1,1450,7696.00,7824.73
12423,1,1450,7672.00,7820.65
12454,1,1450,7656.00,7845.19
12485,1,1450,7708.00,7841.09
12517,1,1390,7692.00,7845.19
12548,1,1390,7764.00,7708.12
12579,1,1390,7916.00,7614.21
12610,1,1390,8012.00,7511.27
12642,1,1390,7988.00,7511.27
12673,1,1390,7988.00,7511.27
12704,1,1390,73008.00,2437.84
12736,1,1390,8224.00,7235.89
12767,1,1390,8284.00,7211.54
12798,1,1390,8300.00,7194.24
12829,1,1390,8380.00,7159.90
12861,1,1390,8380.00,1433.21
12892,1,1390,8448.00,7146.26
12923,1,1390,8440.00,7122.51
12954,1,1390,8420.00,7065.47
12986,1,1390,8444.00,7072.14
13017,1,1390,8444.00,7065.47
13048,1,1390,8492.00,7065.47
13079,1,1390,8492.00,7065.47
13111,1,1390,8492.00,7065.47
13142,1,1390,8528.00,7082.15
13173,1,1390,8492.00,7032.35
13204,1,1390,8476.00,7022.47
13236,1,1390,8548.00,7019.19
13266,1,1390,34072.00,1760.98
13298,1,1390,34072.00,1760.98
13331,1,1390,68116.00,7082.15
13363,1,1390,8520.00,7092.20
13394,1,1390,8436.00,7062.15
13425,1,1390,8444.00,7055.50
13457,1,1390,8504.00,7055.50
13488,1,1390,8504.00,7055.50
13519,1,1390,67852.00,884.28
13550,1,1390,8508.00,7078.81
13582,1,1390,8468.00,7068.80
13613,1,1390,8484.00,7035.65
13644,1,1390,8528.00,7035.65
13675,1,1390,34000.00,1764.71
13708,1,1390,34000.00,1764.71
13740,1,1390,68152.00,7062.15
13772,1,1390,8548.00,7038.95
13803,1,1390,8516.00,7002.80
13835,1,1390,8540.00,7009.35
13865,1,1390,8560.00,7009.35
13896,1,1390,42852.00,1400.17
13929,1,1390,25568.00,2333.90
13961,1,1390,8568.00,7045.56
13992,1,1390,8528.00,7002.80
14023,1,1390,8516.00,6996.27
14055,1,1390,8548.00,7019.19
14086,1,1390,34132.00,1757.88
14118,1,1390,34132.00,1757.88
14150,0,1390,8556.00,7048.87
14182,1,1390,8560.00,7048.87
14213,1,1390,8532.00,7002.80
14244,1,1390,8516.00,7002.80
14275,1,1390,8568.00,1754.59
14307,1,1390,34196.00,1754.59
14339,1,1390,42764.00,3500.58
14371,1,1390,8556.00,7029.05
14402,1,1390,8516.00,7002.80
14434,1,1390,8540.00,7002.80
14465,1,1390,8568.00,7002.80
14495,1,1390,34184.00,1755.21
14528,1,1425,34204.00,1754.18
14560,1,1425,33928.00,7142.86
14593,1,1425,8348.00,7235.89
14623,1,1425,8280.00,7292.17
14655,1,1425,8168.00,7274.49
14686,1,1425,8248.00,7274.49
14717,1,1425,8248.00,7274.49
14748,1,1425,8248.00,614.70
14779,1,1425,8028.00,7411.07
14810,1,1425,8072.00,7418.40
14841,1,1425,8088.00,7496.25
14872,1,1425,8060.00,7444.17
14904,1,1425,7992.00,7507.51
14935,1,1425,7992.00,7507.51
14966,1,1425,8056.00,7518.80
14997,1,1425,8048.00,7507.51
15028,1,1425,8048.00,7515.03
15059,1,1425,8044.00,7507.51
15090,1,1425,7992.00,2493.35
15122,1,1425,7996.00,7477.57
15153,1,1425,7992.00,7451.57
15184,1,1425,7984.00,7477.57
15215,1,1425,7976.00,7447.86
15247,1,1425,7976.00,7455.27
15278,1,1425,7992.00,7507.51
15309,1,1425,32028.00,1873.36
15341,1,1425,32028.00,1873.36
15374,1,1425,7980.00,7458.97
15405,1,1425,7984.00,7470.12
15436,1,1425,7992.00,7466.40
15467,1,1425,8044.00,7515.03
15499,1,1425,8032.00,7470.12
15529,1,1425,8032.00,7470.12
15560,1,1425,64100.00,936.04
15592,1,1425,8024.00,7511.27
15623,1,1425,8016.00,7526.34
15654,1,1425,8028.00,7533.90
15685,1,1425,8032.00,7470.12
15717,1,1425,31992.00,7533.90
15749,1,1425,8024.00,7537.69
15780,1,1425,8028.00,7515.03
15811,1,1425,7992.00,7496.25
15843,1,1425,7972.00,7477.57
15874,1,1425,8016.00,7462.69
15905,1,1425,7984.00,7515.03
15936,1,1425,7992.00,7462.69
15968,1,1425,7976.00,7455.27
15998,1,1425,8012.00,7462.69
16029,1,1425,8004.00,7458.97
16061,1,1425,8012.00,7496.25
16092,1,1425,8040.00,7462.69
16123,1,1425,8040.00,7462.69
16154,1,1425,8040.00,7462.69
16186,1,1425,8040.00,577.01
16216,1,1425,8032.00,7496.25
16247,1,1425,8008.00,7496.25
16278,1,1425,8032.00,7515.03
16310,1,1425,8024.00,7477.57
16340,1,1425,8032.00,7541.48
16372,1,1425,7988.00,7530.12
16403,1,1425,7988.00,7462.69
16435,1,1425,7976.00,7462.69
16465,1,1425,7992.00,7455.27
16497,1,1425,8004.00,7496.25
16528,1,1480,8004.00,7496.25
16559,1,1480,8004.00,7496.25
16590,1,1480,8004.00,583.63
16620,1,1480,7628.00,7832.90
16652,1,1480,7588.00,7898.89
16683,1,1480,7504.00,7932.31
16714,1,1480,7528.00,7970.24
16745,1,1480,7528.00,7970.24
16777,1,1480,7528.00,7970.24
16807,1,1480,7448.00,8094.98
16839,1,1480,7440.00,8116.88
16870,1,1480,7436.00,8130.08
16902,1,1480,7416.00,8130.08
16932,1,1480,7380.00,8130.08
16964,1,1480,7380.00,902.36
16994,1,1480,7344.00,8099.35
17025,1,1480,7360.00,8108.11
17056,1,1480,7364.00,8169.93
17087,1,1480,7416.00,8183.31
17119,1,1480,7348.00,8165.49
17149,1,1480,7348.00,8165.49
17181,1,1480,7348.00,8165.49
17212,1,1480,7352.00,8112.49
17244,1,1480,7344.00,8099.35
17274,1,1480,7348.00,8116.88
17306,1,1480,7344.00,8116.88
17337,1,1480,7356.00,8156.61
17369,1,1480,7356.00,1015.98
17399,1,1480,59056.00,2036.94
17432,1,1480,7416.00,8174.39
17463,1,1480,7416.00,8086.25
17494,1,1480,7360.00,8090.61
17525,1,1480,7392.00,8116.88
17556,1,1480,7364.00,8121.28
17588,1,1480,7360.00,8165.49
17618,1,1480,7404.00,8183.31
17650,1,1480,7424.00,8178.84
17681,1,1480,7392.00,8174.39
17713,1,1480,7380.00,8156.61
17743,1,1480,7396.00,8112.49
17775,1,1480,7396.00,8112.49
17806,1,1480,7396.00,678.73
17837,1,1480,7332.00,8099.35
17867,1,1480,7332.00,8165.49
17899,1,1480,7396.00,8174.39
17930,1,1480,7380.00,8130.08
17961,1,1480,7380.00,8130.08
17992,1,1480,7380.00,8130.08
18023,1,1480,7340.00,8125.68
18055,1,1480,7332.00,8121.28
18085,1,1480,7340.00,8103.73
18117,1,1480,7328.00,8121.28
18148,1,1480,7344.00,8169.93
18180,1,1480,36940.00,1624.26
18211,1,1480,29464.00,2036.38
18244,1,1480,7388.00,8103.73
18275,1,1480,7356.00,8116.88
18307,1,1480,7344.00,8099.35
18337,1,1480,7344.00,8169.93
18369,1,1480,7344.00,1624.61
18400,1,1480,36932.00,1624.61
18433,1,1480,59020.00,8174.39
18464,1,1480,7396.00,8152.17
18496,1,1480,7360.00,8103.73
18527,1,1425,7368.00,8099.35
18557,1,1425,7416.00,8090.61
18589,1,1425,7564.00,7849.29
18620,1,1425,7632.00,7763.97
18652,1,1425,7704.00,7704.16
18682,1,1425,7776.00,7653.06
18714,1,1425,7804.00,7614.21
18745,1,1425,7856.00,7637.47
18777,1,1425,7856.00,7637.47
18807,1,1425,7856.00,7637.47
18839,1,1425,7856.00,581.58
18869,1,1425,7944.00,7481.30
18900,1,1425,7980.00,7496.25
18931,1,1425,7972.00,7473.84
18963,1,1425,7960.00,7537.69
18994,1,1425,7960.00,7537.69
19024,1,1425,64032.00,937.03
19056,1,1425,40044.00,7515.03
19088,1,1425,8056.00,7526.34
19120,1,1425,8036.00,7500.00
19150,1,1425,8040.00,7462.69
19182,1,1425,32060.00,1871.49
19214,1,1425,32060.00,1499.25
19247,1,1425,40020.00,1872.66
19278,1,1425,8048.00,7500.00
19310,1,1425,8032.00,7503.75
19341,1,1425,8060.00,7515.03
19373,1,1425,8060.00,7444.17
19403,1,1425,8060.00,7444.17
19435,1,1425,8060.00,7444.17
19466,1,1425,7936.00,7530.12
19497,1,1425,7924.00,7515.03
19528,1,1425,7968.00,7503.75
19560,1,1425,7952.00,7545.27
19591,1,1425,7952.00,1500.15
19621,1,1425,39996.00,1500.15
19654,1,1425,7980.00,7477.57
19685,1,1425,7984.00,7462.69
19717,1,1425,7996.00,7481.30
19747,1,1425,8000.00,7440.48
19779,1,1425,8008.00,7492.51
19810,1,1425,8076.00,7496.25
19842,1,1425,8060.00,7481.30
19872,1,1425,8064.00,7488.77
19904,1,1425,8052.00,7481.30
19935,1,1425,8056.00,7481.30
19966,1,1425,8056.00,7447.86
19997,1,1425,8056.00,1494.32
20029,1,1425,40152.00,1866.60
20061,1,1425,32144.00,1868.23
20093,1,1425,8000.00,7500.00
20124,1,1425,8008.00,7433.10
20155,1,1425,7996.00,7451.57
20187,1,1425,8076.00,7429.42
20217,1,1425,8076.00,7429.42
20249,1,1425,8076.00,7429.42
20280,1,1425,8000.00,7455.27
20312,1,1425,8020.00,7451.57
20342,1,1425,8012.00,7444.17
20374,1,1425,8064.00,7500.00
20405,1,1425,8000.00,7500.00
20436,1,1425,8000.00,7500.00
20467,1,1425,8000.00,7500.00
20499,1,1425,8064.00,7488.77
20530,1,1375,8056.00,7458.97
20561,1,1375,8192.00,7327.80
20592,1,1375,8236.00,7285.09
20624,1,1375,8236.00,7285.09
20655,1,1375,8236.00,7285.09
20685,1,1375,101204.00,6993.01
20719,1,1375,8616.00,6989.75
20750,1,1375,8656.00,6947.66
20782,1,1375,8728.00,6918.82
20812,1,1375,8672.00,6918.82
20844,1,1375,8672.00,982.64
20874,1,1375,61060.00,982.64
20905,1,1375,8808.00,6846.19
20936,1,1375,8784.00,6811.99
20968,0,1375,8780.00,6811.99
20999,1,1375,8816.00,6805.81
21030,1,1375,35220.00,1703.58
21062,1,1375,35220.00,1703.58
21095,1,1375,61640.00,6778.13
21127,1,1375,8796.00,6787.33
21158,1,1375,8784.00,6830.60
21189,1,1375,8856.00,6833.71
21220,1,1375,8780.00,6833.71
21252,1,1375,8780.00,6833.71
21282,1,1375,8780.00,623.16
21313,1,1375,8824.00,6846.19
21344,1,1375,8836.00,6839.95
21376,1,1375,8788.00,6790.40
21406,1,1375,8844.00,6784.26
21438,1,1375,8844.00,6784.26
21469,1,1375,8844.00,6784.26
21500,1,1375,8844.00,566.64
21530,1,1375,8804.00,6772.01
21562,1,1375,8860.00,6805.81
21593,1,1375,8880.00,6815.08
21624,1,1375,8804.00,6815.08
21655,1,1375,8804.00,6815.08
21686,1,1375,8804.00,678.03
21716,1,1375,8876.00,6802.72
21747,1,1375,8816.00,6759.80
21779,1,1375,8828.00,6778.13
21810,1,1375,8872.00,6808.90
21841,1,1375,8812.00,6808.90
21872,1,1375,53144.00,1129.01
21905,1,1375,53144.00,1359.06
21937,1,1375,8820.00,6772.01
21968,1,1375,8852.00,6805.81
21999,1,1375,8844.00,6802.72
22031,1,1375,8928.00,6720.43
22062,1,1375,8928.00,6720.43
22093,1,1375,8928.00,6720.43
22124,1,1375,8856.00,6793.48
22156,1,1375,8868.00,6765.90
22187,1,1375,8836.00,6765.90
22217,1,1375,8836.00,6790.40
22249,1,1375,8836.00,6790.40
22280,1,1375,61964.00,968.30
22311,1,1375,61964.00,1694.92
22343,1,1375,8816.00,6756.76
22375,1,1375,8880.00,6802.72
22406,1,1375,8872.00,6793.48
22437,1,1375,8872.00,6762.85
22468,1,1375,8872.00,6762.85
22500,1,1375,61940.00,968.68
22531,1,1000,8864.00,6793.48
22562,1,1000,8892.00,6573.18
22593,1,1000,9568.00,6142.51
22625,1,1000,10116.00,5931.20
22657,1,1000,10116.00,5931.20
22689,1,1000,53428.00,1123.01
22721,1,1000,46104.00,1301.41
22754,1,1000,12280.00,4775.55
22786,1,1000,13036.00,4602.64
22817,1,1000,13508.00,4377.01
22850,1,1000,13708.00,4377.01
22882,1,1000,57736.00,1039.21
22915,1,1000,57736.00,1039.21
22946,1,1000,15908.00,3771.69
22979,1,1000,16540.00,3627.57
23011,1,1000,17184.00,3491.62
23044,1,1000,17584.00,3328.16
23075,1,1000,18172.00,3226.50
23108,1,1000,19096.00,3142.02
23140,1,1000,19384.00,3015.68
23173,1,1000,20240.00,2892.96
23204,1,1000,21136.00,2838.76
23237,0,1000,21664.00,2707.09
23269,1,1000,22164.00,2707.09
23302,1,1000,45760.00,1311.19
23333,1,1000,45760.00,1257.23
23366,1,1000,24812.00,2418.18
23398,1,1000,25356.00,2366.30
